"Gene","AGM.4.lfc","Cyno.4.lfc","AGM.7.lfc","Cyno.7.lfc","AGM.10.lfc","AGM.≥14/Term.lfc","Cyno.≥14/Term.lfc","AGM.4.padj","Cyno.4.padj","AGM.7.padj","Cyno.7.padj","AGM.10.padj","AGM.≥14/Term.padj","Cyno.≥14/Term.padj"
"RPH3A",-0.00555243985312022,-0.00384935979684675,-1.89015275921308e-06,0.0325493494740661,-9.40632019587038e-07,-0.169036405454468,-0.024135133544534,0.612662479640227,0.979369360038869,0.612662479640227,0.979369360038869,0.612662479640227,0.612662479640227,0.979369360038869
"RPIA",0.00537590228032007,-0.225322618736553,-2.75496615165994e-06,-0.388801549249929,-3.62549127316816e-06,0.0520629514226579,-0.495216777470318,0.826508643229151,0.205955860704109,0.826508643229151,0.205955860704109,0.826508643229151,0.826508643229151,0.205955860704109
"RPL10A",0.593378164679439,0.484193247956539,8.38933784861789e-06,0.160059236744542,6.2935154092498e-06,-0.0462661491569231,0.266899425879579,0.00515377866750173,0.263447908029941,0.00515377866750173,0.263447908029941,0.00515377866750173,0.00515377866750173,0.263447908029941
"RPL13",0.63998203447553,0.761759029623208,3.96206964099235e-06,0.408636672069127,1.97469157726194e-06,-0.0276124811612397,1.24678591126154,0.000146704935343095,0.000300703693735053,0.000146704935343095,0.000300703693735053,0.000146704935343095,0.000146704935343095,0.000300703693735053
"RPL15",0.618813444783973,0.178258313258536,7.40800261063644e-06,0.185788597016042,3.86828687345511e-06,-0.152818550574267,0.336271493488105,0.00117307479797317,0.537150156645075,0.00117307479797317,0.537150156645075,0.00117307479797317,0.00117307479797317,0.537150156645075
"RPL17",0.0269212725133918,0.239572626762941,3.2907968555768e-06,-0.0548640561810332,-8.36056857199937e-07,-0.581802144626999,-0.0941747775030144,0.00245767614473062,0.397652696336279,0.00245767614473062,0.397652696336279,0.00245767614473062,0.00245767614473062,0.397652696336279
"RPL18",0.0577882086559061,0.818084143237053,2.85289689244391e-06,0.32561560831824,1.36245605206665e-06,-0.653539450026354,1.16464180522271,3.53520358232211e-05,0.00173286238291643,3.53520358232211e-05,0.00173286238291643,3.53520358232211e-05,3.53520358232211e-05,0.00173286238291643
"RPL19",0.0635447254585643,0.482176059346143,2.64857679467295e-06,0.0602962078673141,4.34661917194706e-07,-0.626086830993322,0.506316701382924,3.54010323935771e-05,0.116544058673126,3.54010323935771e-05,0.116544058673126,3.54010323935771e-05,3.54010323935771e-05,0.116544058673126
"RPL21",0.0156781733013482,0.115167420584347,3.9200603765431e-06,-0.0600002982076811,3.94178489066524e-07,-0.749994290106303,0.0809863552189909,0.00192266692634772,0.800140618605715,0.00192266692634772,0.800140618605715,0.00192266692634772,0.00192266692634772,0.800140618605715
"RPL22",0.0485552386975664,0.21108135388198,7.49874359159333e-06,0.0585526749507887,1.36659798107868e-06,-0.380269079562602,0.088485772854585,0.00148606260210741,0.731699840108891,0.00148606260210741,0.731699840108891,0.00148606260210741,0.00148606260210741,0.731699840108891
"RPL22L1",0.00116789342203429,-0.150581354069835,-2.91814432914991e-07,-0.0213624348800185,1.66936087998242e-07,-0.0062551525434607,-0.483050388111576,0.999994331261179,0.373947862223136,0.999994331261179,0.373947862223136,0.999994331261179,0.999994331261179,0.373947862223136
"RPL24",0.0134917439509834,0.082023708274776,2.51820072180309e-06,-0.1749673724745,1.32341457025797e-06,-0.197133010190566,0.0245169436253927,0.0547295541572739,0.514522901592721,0.0547295541572739,0.514522901592721,0.0547295541572739,0.0547295541572739,0.514522901592721
"RPL26",0.0182388800497046,0.188515773347836,4.07696765155452e-06,0.0686771525809894,-1.55022334231906e-07,-0.161646539599328,0.061998457137765,0.0635613748301325,0.769447629581129,0.0635613748301325,0.769447629581129,0.0635613748301325,0.0635613748301325,0.769447629581129
"RPL27",0.492729235522053,0.450177885964857,3.96849539817252e-06,0.2200313118105,-4.05687754483136e-06,-0.331599594331845,0.530165453895825,1.03093905685131e-05,0.104227448566201,1.03093905685131e-05,0.104227448566201,1.03093905685131e-05,1.03093905685131e-05,0.104227448566201
"RPL27A",0.0515446323174408,0.738158815490378,6.05749733817842e-06,0.0990376811188805,-7.83701884935793e-07,-0.603151192298148,0.401903310918985,5.19554428758866e-05,0.156637972681212,5.19554428758866e-05,0.156637972681212,5.19554428758866e-05,5.19554428758866e-05,0.156637972681212
"RPL28",0.645546943322968,0.930413451390851,8.63189434073606e-06,0.580833515715542,5.43294394743605e-06,0.0542991999260699,1.18314099022666,0.0249355745900445,0.00122807470662555,0.0249355745900445,0.00122807470662555,0.0249355745900445,0.0249355745900445,0.00122807470662555
"RPL3",0.0643546431866454,0.566481493112214,3.75024115382228e-06,0.106101831707048,2.20265623460807e-06,-0.53311770329081,0.871317532445939,3.13598949612518e-05,0.018486362812618,3.13598949612518e-05,0.018486362812618,3.13598949612518e-05,3.13598949612518e-05,0.018486362812618
"RPL30",0.0190990455941509,0.0346763236057484,1.35436239973319e-06,-0.128371145911307,-7.50339212452953e-07,-0.0346802361865869,-0.00720098208298641,0.828046328653199,0.834929223511107,0.828046328653199,0.834929223511107,0.828046328653199,0.828046328653199,0.834929223511107
"RPL32",0.0491280087534554,0.649449144898667,6.11853509094061e-06,0.0860730130377611,2.79903029544176e-06,-0.21619441774651,0.278772702717509,0.000916565096583056,0.182211724650706,0.000916565096583056,0.182211724650706,0.000916565096583056,0.000916565096583056,0.182211724650706
"RPL35",0.518310666368527,0.347902025615318,7.19102039724994e-06,0.138021129058849,1.37171293037391e-06,-0.253833229399323,0.397361087660349,0.000269871696805969,0.366934128781892,0.000269871696805969,0.366934128781892,0.000269871696805969,0.000269871696805969,0.366934128781892
"RPL35A",0.0404039326778436,0.0048611847734665,5.4112409388271e-06,-0.109638788198958,1.48066824694449e-06,-0.170000384010766,0.0369863461724173,0.0401359033642449,0.879119536558425,0.0401359033642449,0.879119536558425,0.0401359033642449,0.0401359033642449,0.879119536558425
"RPL36",0.619987122033574,0.810280762020135,5.46482743610728e-06,0.52006983341748,1.81848233269345e-06,-0.0840510675208225,1.20348956815863,3.47710245070074e-05,0.000338819947221302,3.47710245070074e-05,0.000338819947221302,3.47710245070074e-05,3.47710245070074e-05,0.000338819947221302
"RPL37A",0.0193929889367987,0.05686765096775,2.97449570422045e-06,-0.15245205640623,8.9834502330239e-07,-0.591838295994522,-0.150344717121397,0.00895151915275365,0.614037363358983,0.00895151915275365,0.614037363358983,0.00895151915275365,0.00895151915275365,0.614037363358983
"RPL38",0.0746145029164724,0.392694704385804,4.73429548379576e-06,0.0567200107350256,-1.83742594922523e-06,-0.61935658419264,0.406986516885716,1.37476605940805e-05,0.232008313833206,1.37476605940805e-05,0.232008313833206,1.37476605940805e-05,1.37476605940805e-05,0.232008313833206
"RPL39",0.00296137355820741,0.0352855859839503,1.54360666952256e-06,-0.150432570236448,-4.74186602067606e-07,-0.237986167260393,-0.365604668709606,0.090201878169254,0.434487591411937,0.090201878169254,0.434487591411937,0.090201878169254,0.090201878169254,0.434487591411937
"RPL3L",-0.00537005790178509,0.196660262621667,-4.27030392463881e-06,0.195954553053512,-1.69432202501146e-06,-0.013287353805177,0.239077123413853,0.376230794267616,0.563359504819972,0.376230794267616,0.563359504819972,0.376230794267616,0.376230794267616,0.563359504819972
"RPL4",0.0689536561498624,0.450013460056141,5.06897882281536e-06,0.27797670059168,2.43032133756912e-06,-0.121498202794454,0.297621286763228,0.0220629129187915,0.262772756643377,0.0220629129187915,0.262772756643377,0.0220629129187915,0.0220629129187915,0.262772756643377
"RPL5",0.0397181455006741,0.0731831286864859,4.90609772561889e-06,-0.190840328230568,1.67120333805524e-06,-0.519789024320866,-0.0909484653816484,0.000586008859538999,0.5888479393644,0.000586008859538999,0.5888479393644,0.000586008859538999,0.000586008859538999,0.5888479393644
"RPL7A",0.0343720323456413,0.844105721940215,2.64240324256815e-06,0.186099585976363,2.27089086608215e-06,-0.847385776915152,0.798499672165119,5.10651858243809e-05,0.0144912834227284,5.10651858243809e-05,0.0144912834227284,5.10651858243809e-05,5.10651858243809e-05,0.0144912834227284
"RPL7L1",0.0202081848369707,-0.19273079323061,-1.91095462977535e-07,0.0225970975693389,-1.39811840891534e-06,-0.22939977493758,0.161365603522723,0.291633703267027,0.38860718571826,0.291633703267027,0.38860718571826,0.291633703267027,0.291633703267027,0.38860718571826
"RPL8",0.579367520796347,0.93528494349587,8.6027195556904e-06,0.607286828563777,4.20299768745652e-06,-0.0630487657522607,0.855496796280281,0.000316160655071104,0.010352977175685,0.000316160655071104,0.010352977175685,0.000316160655071104,0.000316160655071104,0.010352977175685
"RPL9",0.0204227960512459,0.0658732801769038,-5.3574664848481e-07,-0.213744120849346,-3.09541396797707e-06,-1.30004758052708,-0.225554817747326,8.75606781049063e-06,0.434487591411937,8.75606781049063e-06,0.434487591411937,8.75606781049063e-06,8.75606781049063e-06,0.434487591411937
"RPLP0",0.0262690499497067,0.790527182814712,2.59917532135069e-06,0.200639127032158,-4.48214424821451e-07,-1.14241398839987,0.536606464001472,2.79071887971041e-05,0.0755758217558256,2.79071887971041e-05,0.0755758217558256,2.79071887971041e-05,2.79071887971041e-05,0.0755758217558256
"RPLP1",0.606537418863545,1.08457644589679,6.84990798827637e-06,0.303344848360168,-1.40367379019121e-06,-0.553157240122357,0.751103912233079,1.38240573586832e-09,0.0192273211116722,1.38240573586832e-09,0.0192273211116722,1.38240573586832e-09,1.38240573586832e-09,0.0192273211116722
"RPLP2",0.364279103497319,0.809838993401866,-6.76912019655506e-08,0.26736046214969,-1.58421671603914e-06,-0.165333146964288,1.34795401760416,0.00605372242315636,0.00014208116803731,0.00605372242315636,0.00014208116803731,0.00605372242315636,0.00605372242315636,0.00014208116803731
"RPN1",0.252327903659282,0.289688220965695,9.20166326026178e-06,0.27230673015696,3.36444013190049e-07,-0.499732678302048,0.262239830403493,1.16500411956162e-08,0.372340596765537,1.16500411956162e-08,0.372340596765537,1.16500411956162e-08,1.16500411956162e-08,0.372340596765537
"RPN2",-0.0157302485491063,0.00725268811144706,-2.69993619021154e-06,0.0718320074262623,-8.07646244055558e-06,-0.466030929992451,0.0374163472328937,0.0458037544685526,0.976511977493052,0.0458037544685526,0.976511977493052,0.0458037544685526,0.0458037544685526,0.976511977493052
"RPP14",-0.0427962358537026,-0.141388124875324,1.27083508243935e-06,-0.0654422278501902,-4.56681507245814e-06,-0.058161530450487,-0.00656010730839565,0.920000336949871,0.715968652046951,0.920000336949871,0.715968652046951,0.920000336949871,0.920000336949871,0.715968652046951
"RPP21",0.0244551428826621,0.108558323822621,1.29912897839169e-06,0.0266816292414343,2.3260052458738e-06,0.037697867871246,0.459692615914805,0.924230904987648,0.431884323098916,0.924230904987648,0.431884323098916,0.924230904987648,0.924230904987648,0.431884323098916
"RPP30",0.00700543590657735,-0.920531907509861,5.36275802854374e-06,-0.702860645288084,-1.4500730819656e-06,-0.0151261124408257,-0.649926660910997,0.847931003504358,5.98964823387059e-05,0.847931003504358,5.98964823387059e-05,0.847931003504358,0.847931003504358,5.98964823387059e-05
"RPP40",0.00285126367733788,-0.00451112096671395,1.72223718034809e-06,0.173341041365088,-7.8294367292279e-07,0.0345393857562141,0.526590391333778,0.997068506659563,0.198217904086846,0.997068506659563,0.198217904086846,0.997068506659563,0.997068506659563,0.198217904086846
"RPRD1A",-0.00813752980610179,-0.612366328460058,5.05450579307057e-06,-0.545761602672541,-4.63416676331436e-06,-0.0653789644255286,-0.646196925848254,0.866225961246518,0.000595264851011712,0.866225961246518,0.000595264851011712,0.866225961246518,0.866225961246518,0.000595264851011712
"RPRD1B",0.00839339032294988,-0.200907910921717,1.10984848949061e-05,-0.304898034557461,8.56299116712768e-06,0.0511175910159887,-0.292984410226967,0.671128414004594,0.0448648681617724,0.671128414004594,0.0448648681617724,0.671128414004594,0.671128414004594,0.0448648681617724
"RPRD2",0.000747662261532225,-0.0955954573688225,1.18039887551699e-05,-0.10904574000551,1.03870441361572e-05,-0.00691369749896836,-0.107871148213254,0.675394837272794,0.896340451401884,0.675394837272794,0.896340451401884,0.675394837272794,0.675394837272794,0.896340451401884
"RPS12",0.0163115055018246,0.0971124581329095,1.26865210358223e-06,-0.12646333993617,-4.79745331447681e-08,-0.232616203465663,0.115052642416534,0.0751049848597821,0.543343047939759,0.0751049848597821,0.543343047939759,0.0751049848597821,0.0751049848597821,0.543343047939759
"RPS13",0.0255021159151817,-0.0149220465656564,4.48067355990016e-06,-0.501418191562859,1.92218513503452e-06,-0.106643385464493,-0.192412448173402,0.183237210084608,0.261388264149448,0.183237210084608,0.261388264149448,0.183237210084608,0.183237210084608,0.261388264149448
"RPS18",0.0282222236283261,0.0177443072356159,2.37450734912126e-06,-0.259852745915599,6.26442519942218e-07,-0.860222280231135,0.159410161808287,0.000264088274186915,0.289737166233683,0.000264088274186915,0.289737166233683,0.000264088274186915,0.000264088274186915,0.289737166233683
"RPS19BP1",0.0372494259886581,0.119431392658169,-2.00259155763989e-06,0.2661669638449,3.9258778939629e-06,-0.0247313152244452,0.691138096017599,0.660581460646975,0.0326135370658869,0.660581460646975,0.0326135370658869,0.660581460646975,0.660581460646975,0.0326135370658869
"RPS20",0.0293956748589528,0.12156187443798,2.98554452159388e-06,-0.144247932816399,4.47611433439225e-07,-0.786215019633141,0.0670007812789687,0.000108299701111017,0.433061223295747,0.000108299701111017,0.433061223295747,0.000108299701111017,0.000108299701111017,0.433061223295747
"RPS21",0.0628082761772237,0.79216211317394,3.952211180368e-06,0.511082510152629,1.39351855747384e-06,-0.0187505339660297,0.758418518916174,0.253177799853259,0.00872844134482938,0.253177799853259,0.00872844134482938,0.253177799853259,0.253177799853259,0.00872844134482938
"RPS23",0.0634899616036005,0.260167344739314,2.88349958454638e-06,0.0874664818465481,-2.724983285118e-06,-0.495170861158244,0.420648048664512,0.000224480503806252,0.303819422016012,0.000224480503806252,0.303819422016012,0.000224480503806252,0.000224480503806252,0.303819422016012
"RPS25",0.0199124193338501,0.150104883393328,4.01078222852241e-06,-0.0321672031004717,9.5602655944083e-07,-0.0862998352932862,-0.288803684036533,0.137681920973038,0.318479177980216,0.137681920973038,0.318479177980216,0.137681920973038,0.137681920973038,0.318479177980216
"RPS26",0.609645383198953,0.777298260836063,1.02242994661758e-05,0.122600720504145,5.11460327180309e-06,-0.0338252821170237,0.387797635165566,0.0108057381699705,0.181657522799141,0.0108057381699705,0.181657522799141,0.0108057381699705,0.0108057381699705,0.181657522799141
"RPS27",0.0397723753546444,0.608383487879572,5.45281747542704e-06,0.135373493423544,6.49916978582524e-07,-0.260754558536275,0.190516365597548,0.00324205583168529,0.207906015643546,0.00324205583168529,0.207906015643546,0.00324205583168529,0.00324205583168529,0.207906015643546
"RPS27A",0.0391719752085006,0.144256813380191,2.64836001370145e-06,-0.0515556858577319,1.6190475286295e-06,-0.407133079457816,0.282123098789876,0.001887096672144,0.512186767213634,0.001887096672144,0.512186767213634,0.001887096672144,0.001887096672144,0.512186767213634
"RPS27L",-0.00148269516117031,-0.584410746010854,-3.79876449648912e-07,-0.676476612193265,8.13801653264597e-07,0.113428621988304,-0.537801353311488,0.88927238035062,0.0267132996763936,0.88927238035062,0.0267132996763936,0.88927238035062,0.88927238035062,0.0267132996763936
"RPS28",0.0384928735313783,0.965612274735303,4.04972473245152e-07,0.241149708869902,1.75511256764006e-06,-0.268128557499631,1.41468309283747,0.033630508979505,7.73924294791752e-05,0.033630508979505,7.73924294791752e-05,0.033630508979505,0.033630508979505,7.73924294791752e-05
"RPS3A",0.0172890164036852,0.0679103110583944,2.86281347656605e-06,-0.151254883029595,-1.19778963384733e-07,-0.528826858564372,-0.215118410421118,0.008779662276448,0.553287304552261,0.008779662276448,0.553287304552261,0.008779662276448,0.008779662276448,0.553287304552261
"RPS4X",0.00943771573461432,0.304690896333359,2.02581944491755e-06,0.0791931565180988,7.56233109189879e-07,-0.129684178307292,0.305038806059452,0.0721470331615271,0.503024142166357,0.0721470331615271,0.503024142166357,0.0721470331615271,0.0721470331615271,0.503024142166357
"RPS4Y1",4.92510560092273e-05,0.00422176965759678,-2.76294089703092e-08,7.76457936306171e-05,4.43747197111012e-09,0.00364445814204748,0.0201883335779497,0.999994331261179,0.993128756229634,0.999994331261179,0.993128756229634,0.999994331261179,0.999994331261179,0.993128756229634
"RPS4Y2",-7.02214383727506e-05,0.00735634776476325,2.50883457682643e-08,-0.00673992682745946,8.26758345549559e-08,0.000136055986611026,0.0371909230176475,0.999994331261179,0.978000966632869,0.999994331261179,0.978000966632869,0.999994331261179,0.999994331261179,0.978000966632869
"RPS5",0.565047724551963,0.571396095453777,6.38109113218852e-06,0.472205699413636,4.84403830536082e-06,-0.0770259570199349,0.881724647840607,0.00386695346438256,0.019184039248602,0.00386695346438256,0.019184039248602,0.00386695346438256,0.00386695346438256,0.019184039248602
"RPS6",0.0155784920290037,0.121519930930308,2.41890847159285e-06,-0.0776447228238109,-4.6316910270678e-07,-0.712353463682327,-0.183867073865553,0.00658637937520655,0.539917161416861,0.00658637937520655,0.539917161416861,0.00658637937520655,0.00658637937520655,0.539917161416861
"RPS6KA1",0.00681063687400239,0.301946075830896,-4.20952553110146e-06,0.485200620804983,-3.22034019341798e-06,-0.187900609615785,0.52799740237082,0.436336049631903,0.123395881632558,0.436336049631903,0.123395881632558,0.436336049631903,0.436336049631903,0.123395881632558
"RPS6KA2",-0.00406481468807618,0.0807985190024616,-3.76215793154241e-06,-0.00630045068116491,-2.19958208810723e-06,-0.013925342641592,-0.341737764830928,0.204192327648545,0.368850825474259,0.204192327648545,0.368850825474259,0.204192327648545,0.204192327648545,0.368850825474259
"RPS6KA3",0.00481711408651469,-0.620264800117772,3.3798497827392e-06,-0.540021452927036,3.20010078877837e-06,0.0439541229577041,-0.945335859332545,0.992822237644436,3.7423375977464e-06,0.992822237644436,3.7423375977464e-06,0.992822237644436,0.992822237644436,3.7423375977464e-06
"RPS6KA5",-0.489538296130685,-0.232859687499429,5.03872848821378e-07,-0.339529032257197,-4.38376132391146e-06,-0.102723594325163,-0.570280989117623,0.0500764734152272,0.112495231503902,0.0500764734152272,0.112495231503902,0.0500764734152272,0.0500764734152272,0.112495231503902
"RPS6KA6",-0.00954797463393423,-0.126996207998014,-1.31091694490995e-06,0.0733715990938683,-1.05494719244362e-06,-0.16153334133742,-0.0605523567228223,0.67590651867362,0.658636713204594,0.67590651867362,0.658636713204594,0.67590651867362,0.67590651867362,0.658636713204594
"RPS6KB1",-0.10761940473669,-0.179597822816302,4.60246522830944e-06,-0.16501494929938,-2.38089787872979e-06,0.00696232592773454,-0.358812918016404,0.289766947127755,0.174029155925724,0.289766947127755,0.174029155925724,0.289766947127755,0.289766947127755,0.174029155925724
"RPS6KB2",0.0163680267887553,0.596834665681073,-4.11952618268271e-06,0.569289548725514,4.38399437176327e-06,0.182875456755867,0.535889849680481,0.44386604512931,0.0482179081380362,0.44386604512931,0.0482179081380362,0.44386604512931,0.44386604512931,0.0482179081380362
"RPS6KC1",-0.409823709982384,-0.563517315017597,-5.09155039277886e-06,-0.540942845285937,-7.39372354473844e-06,-0.00615370627794867,-0.963056991445747,0.0495025386334261,0.0038036892199831,0.0495025386334261,0.0038036892199831,0.0495025386334261,0.0495025386334261,0.0038036892199831
"RPS6KL1",0.00633268468420877,0.239473747230279,-4.49770893595021e-07,0.016643875520718,4.00891245376397e-06,0.0516741419005506,0.338026418890925,0.875139953992572,0.467825269813511,0.875139953992572,0.467825269813511,0.875139953992572,0.875139953992572,0.467825269813511
"RPS7",0.050384546097255,0.112413506431341,3.20178563071724e-06,-0.0048193522737213,-7.90826256102324e-07,-0.0767935029280734,0.167634131830855,0.124423360606913,0.830386467672889,0.124423360606913,0.830386467672889,0.124423360606913,0.124423360606913,0.830386467672889
"RPS8",0.0469083524313404,0.222798602101107,6.30517597727255e-06,-0.040962004124639,2.55409586639734e-06,-0.4121063790485,0.339674931153826,7.77680696660367e-05,0.353360571035971,7.77680696660367e-05,0.353360571035971,7.77680696660367e-05,7.77680696660367e-05,0.353360571035971
"RPS9",0.248628966858367,0.616149669127041,-4.12846263462372e-06,0.600023500833036,-6.88900710814947e-06,-0.227637367858327,0.443529498369715,0.00195742347815396,0.0849446848913432,0.00195742347815396,0.0849446848913432,0.00195742347815396,0.00195742347815396,0.0849446848913432
"RPSA",0.0344183920445946,0.379530075980994,2.08125284610586e-06,0.00405493318624808,9.10017702620509e-07,-0.851741994610868,0.894777271050406,9.69591629868085e-05,0.0597275714025252,9.69591629868085e-05,0.0597275714025252,9.69591629868085e-05,9.69591629868085e-05,0.0597275714025252
"RPTOR",-0.0169435962968722,0.148956280096598,2.25273227645244e-06,-0.0161518472154308,5.14634520172651e-06,0.11653959138948,0.181776859317994,0.525483249387365,0.691325275101177,0.525483249387365,0.691325275101177,0.525483249387365,0.525483249387365,0.691325275101177
"RPUSD2",0.0392680134204556,0.294740902800855,2.26775748621931e-06,0.282623585288654,3.73612119317154e-06,0.00478069448256219,0.678113188019226,0.738750644447942,0.160868044974235,0.738750644447942,0.160868044974235,0.738750644447942,0.738750644447942,0.160868044974235
"RPUSD3",0.00853177364286101,0.309323525083744,2.83268182502337e-06,0.139997542134406,6.45595589127689e-06,0.165947891677462,0.600894542240881,0.84584924842846,0.0930695832053026,0.84584924842846,0.0930695832053026,0.84584924842846,0.84584924842846,0.0930695832053026
"RPUSD4",-0.0214590849555543,0.00559537342048244,1.29651947887473e-05,0.124491413849834,1.67188221339347e-05,0.400402413797599,0.224948942341188,0.00267984962168169,0.582617462274119,0.00267984962168169,0.582617462274119,0.00267984962168169,0.00267984962168169,0.582617462274119
"RRAGA",0.056156829191579,0.144261851032481,1.92708919902609e-06,0.290808507272521,-3.84871362511903e-07,0.0283990734094057,0.289339871607571,0.345630979688575,0.509553028179041,0.345630979688575,0.509553028179041,0.345630979688575,0.345630979688575,0.509553028179041
"RRAGB",0.00598574945058519,-0.384699922729852,1.22132500728707e-06,-0.492692395593476,8.60489613173846e-06,-0.0846176931514617,-0.0613985511288005,0.449757519918184,0.0362253344374872,0.449757519918184,0.0362253344374872,0.449757519918184,0.449757519918184,0.0362253344374872
"RRAGC",-0.0122166607567361,-0.686938451710018,-8.33939600169102e-06,-0.20150993235243,-6.6938602830037e-06,-0.0143181272209198,-0.825761738754758,0.602561293730097,0.00153624173038447,0.602561293730097,0.00153624173038447,0.602561293730097,0.602561293730097,0.00153624173038447
"RRAGD",-0.0157496336169716,-0.261809720935524,-2.69573025483469e-06,-0.0544586599586673,-3.55436662817005e-06,-0.198402773552594,-0.53545771792736,0.629984724120396,0.303677087791013,0.629984724120396,0.303677087791013,0.629984724120396,0.629984724120396,0.303677087791013
"RRAS",0.0237757848858086,0.11473233074053,1.15406565980852e-07,0.360793439632298,3.08933488460053e-07,0.345000087844105,0.811637562386846,0.284170140559239,0.13021836122061,0.284170140559239,0.13021836122061,0.284170140559239,0.284170140559239,0.13021836122061
"RRAS2",-0.00290491714851123,-0.205830350031754,1.22866392611965e-06,-0.422650487353577,1.60243119406744e-06,0.0751324314584659,-0.448839429835752,0.941955574370752,0.221350210825927,0.941955574370752,0.221350210825927,0.941955574370752,0.941955574370752,0.221350210825927
"RRBP1",-0.0214765481841788,0.578395436488284,-2.78050638274916e-06,0.773948287229083,-6.40533251854236e-06,-0.851382618183386,-0.0644792393501683,0.00134189349407859,0.00315906508795862,0.00134189349407859,0.00315906508795862,0.00134189349407859,0.00134189349407859,0.00315906508795862
"RREB1",-0.0398912346478019,-0.0543153248731016,4.4677837136141e-06,-0.0650466299752013,6.28076086860051e-07,0.136518439361511,-0.0693503817887564,0.143586480226397,0.968646646592623,0.143586480226397,0.968646646592623,0.143586480226397,0.143586480226397,0.968646646592623
"RRH",0.00228064326322889,0.0735504096725538,3.98834438103963e-07,-0.42527913986606,-1.58172801360832e-06,-0.144055707476986,0.0411937741995632,0.565782351981937,0.0832076203845573,0.565782351981937,0.0832076203845573,0.565782351981937,0.565782351981937,0.0832076203845573
"RRM1",0.0385062400200213,-0.137107616732658,9.06258812182368e-06,-0.166355631987056,7.22501647714868e-06,-0.190582342145147,-0.214212696774032,0.0730769064478798,0.71082434618879,0.0730769064478798,0.71082434618879,0.0730769064478798,0.0730769064478798,0.71082434618879
"RRM2",0.0110547019417249,0.106728695047372,-4.17538270978645e-07,0.0771704918765414,-3.29546490273934e-06,-1.42223002139062,0.297135871406271,0.000739436529385285,0.692717373480921,0.000739436529385285,0.692717373480921,0.000739436529385285,0.000739436529385285,0.692717373480921
"RRM2B",0.0092768214580789,-0.485420200872732,1.07666616051781e-06,-0.23399311025229,-3.80301532797111e-06,-0.0725623747226249,-0.409586144138305,0.902604732272805,0.213928246564494,0.902604732272805,0.213928246564494,0.902604732272805,0.902604732272805,0.213928246564494
"RRN3",0.00482805175543539,-0.225639532912706,-8.82114571031382e-07,-0.0964772502395233,2.10444255045077e-06,0.0962933706596358,-0.104379744040029,0.96896793099702,0.57928336170778,0.96896793099702,0.57928336170778,0.96896793099702,0.96896793099702,0.57928336170778
"RRP1",0.00602289308261603,0.356267485266054,-2.75405867631669e-06,0.434256045829494,-2.93822519999813e-06,0.0556309622927287,0.495332333450995,0.856784560042748,0.15428846382484,0.856784560042748,0.15428846382484,0.856784560042748,0.856784560042748,0.15428846382484
"RRP12",-0.000900954753842506,0.133065952220021,-1.62846408491379e-06,0.196938905540176,-1.87298078313788e-07,-0.0180254780375785,-0.0875576938130622,0.995360659478277,0.449331577785374,0.995360659478277,0.449331577785374,0.995360659478277,0.995360659478277,0.449331577785374
"RRP15",0.00307029339313547,-0.496734741359631,4.77329184815634e-06,-0.337966632957336,2.4534373468601e-06,0.0993816523340021,-0.254118511216769,0.912269078910209,0.178803370473445,0.912269078910209,0.178803370473445,0.912269078910209,0.912269078910209,0.178803370473445
"RRP1B",0.00182973800909357,0.0321818577446324,3.39959114309054e-06,-0.0993558373640809,-7.95752039519359e-07,-0.399965721733525,0.0484402863336456,0.0880963859947396,0.836621967917473,0.0880963859947396,0.836621967917473,0.0880963859947396,0.0880963859947396,0.836621967917473
"RRP36",0.00688702622199545,0.0258335047831142,4.29004761343315e-06,0.259175444601048,3.17957369432379e-06,-0.084840881471341,-0.116278353948255,0.838631624643246,0.281229241987196,0.838631624643246,0.281229241987196,0.838631624643246,0.838631624643246,0.281229241987196
"RRP7A",-0.0017503993222665,0.345816218409117,1.24354265489396e-06,0.508475522685454,9.80922287921861e-07,-0.0114922876989061,1.18417722953645,0.999994331261179,0.00704222953060028,0.999994331261179,0.00704222953060028,0.999994331261179,0.999994331261179,0.00704222953060028
"RRP8",0.00414563810453161,0.0392767198491805,-3.07882334178702e-06,-0.000984157558775035,-1.70118698921277e-06,-0.0404392445213388,0.424504497457376,0.999994331261179,0.149689124547145,0.999994331261179,0.149689124547145,0.999994331261179,0.999994331261179,0.149689124547145
"RRP9",0.00726352855224831,0.456396512406102,-5.90561759771108e-07,0.0827190421748292,7.64019706599696e-06,0.372336565983851,0.437562487117376,0.187835509612828,0.197723369722353,0.187835509612828,0.197723369722353,0.187835509612828,0.187835509612828,0.197723369722353
"RRS1",0.0271842179939475,0.146676392080712,6.02252367216585e-07,0.0507074942484551,-3.68707680940312e-07,-0.0554687922695108,1.30824569797523,0.576270466173706,0.00128552482565248,0.576270466173706,0.00128552482565248,0.576270466173706,0.576270466173706,0.00128552482565248
"RS1",-1.01572568263638,0.00513537071593106,-3.0653953900113e-06,-0.0562333326694979,-1.26636607646079e-06,-0.0743067146278325,-0.0773710695927454,0.169686734582542,0.91757253779886,0.169686734582542,0.91757253779886,0.169686734582542,0.169686734582542,0.91757253779886
