"Gene","lfc","padj","Significant","Regulation","Species","Daterange"
"AGO1",0.0242232132946416,0.800836356777533,FALSE,"None","Cyno","4"
"AGO2",0.402686364588658,0.0422394593845312,FALSE,"None","Cyno","4"
"AGPAT1",0.596518190705409,0.00169495826194315,FALSE,"None","Cyno","4"
"AGPAT2",0.180896359499128,0.126069211702468,FALSE,"None","Cyno","4"
"AGPAT4",-0.0390682066093513,0.651164424966861,FALSE,"None","Cyno","4"
"AGPAT5",-0.306610622292881,0.363156968410856,FALSE,"None","Cyno","4"
"AGPS",-0.529209693114485,0.000222497197591372,FALSE,"None","Cyno","4"
"AGR2",0.0552031731250165,0.812955939424251,FALSE,"None","Cyno","4"
"AGT",0.0276772999183955,0.807649336088664,FALSE,"None","Cyno","4"
"AGTPBP1",-0.108043808822737,0.0221571110048537,FALSE,"None","Cyno","4"
"AGXT",0.0164100456784728,0.603214387999861,FALSE,"None","Cyno","4"
"AGXT2",0.0244430677935332,0.714763744936602,FALSE,"None","Cyno","4"
"AHCTF1",-0.235880794131054,0.0498557385592444,FALSE,"None","Cyno","4"
"AHCY",0.417598288899004,0.0167273399881241,FALSE,"None","Cyno","4"
"AHCYL1",-0.0771443688469044,0.463873448063562,FALSE,"None","Cyno","4"
"AHCYL2",-0.164217040840466,0.201704932261484,FALSE,"None","Cyno","4"
"AHDC1",0.243038647851143,0.00101763788880257,FALSE,"None","Cyno","4"
"AHI1",0.354283216050123,0.381486550679799,FALSE,"None","Cyno","4"
"AHR",0.0362044786442115,0.214559412895917,FALSE,"None","Cyno","4"
"AHRR",0.125551432483665,0.615776356490133,FALSE,"None","Cyno","4"
"AHSA1",0.154680414588385,0.787441957905147,FALSE,"None","Cyno","4"
"AHSG",-0.0318339759504019,0.85220702334526,FALSE,"None","Cyno","4"
"AHSP",0.101655073028796,0.528994459259394,FALSE,"None","Cyno","4"
"AICDA",-0.039811101798113,0.117764295799361,FALSE,"None","Cyno","4"
"AIF1",0.0941795888120026,0.063681623131801,FALSE,"None","Cyno","4"
"AIF1L",0.796254043278857,0.146892076997635,FALSE,"None","Cyno","4"
"AIFM1",-0.286990136659859,0.0271042861853746,FALSE,"None","Cyno","4"
"AIFM2",-0.00464414899552254,0.991390109466375,FALSE,"None","Cyno","4"
"AIFM3",0.081766569137223,0.124771284190135,FALSE,"None","Cyno","4"
"AIG1",-0.130383045176479,0.639735357584955,FALSE,"None","Cyno","4"
"AIM2",-0.20139099375591,0.71082434618879,FALSE,"None","Cyno","4"
"AIMP1",-0.641159871023346,0.00732032791363387,FALSE,"None","Cyno","4"
"AIMP2",0.132995392808582,0.397568680745913,FALSE,"None","Cyno","4"
"AIP",0.35853464634105,0.121458694862384,FALSE,"None","Cyno","4"
"AIPL1",-0.0369654130057691,0.422303941535229,FALSE,"None","Cyno","4"
"AIRE",0.0458766014903245,0.804125533134384,FALSE,"None","Cyno","4"
"AIRIM",0.0437878962221886,0.248181673978307,FALSE,"None","Cyno","4"
"AJAP1",0.0634948525424941,0.348100261207371,FALSE,"None","Cyno","4"
"AJUBA",0.038629240789055,0.790456029596855,FALSE,"None","Cyno","4"
"AK1",0.103750073258024,0.372957132924613,FALSE,"None","Cyno","4"
"AK2",-0.149794147249745,0.824170079696956,FALSE,"None","Cyno","4"
"AK3",-0.281474424662593,0.129832346453561,FALSE,"None","Cyno","4"
"AK4",0.211138603251014,0.49360056205951,FALSE,"None","Cyno","4"
"AK5",0.073840530228807,0.487947644751425,FALSE,"None","Cyno","4"
"AK7",0.0382444575029175,0.289737166233683,FALSE,"None","Cyno","4"
"AK8",0.257092130729092,0.62656524299063,FALSE,"None","Cyno","4"
"AK9",-0.0606258970434786,0.78632067372119,FALSE,"None","Cyno","4"
"AKAIN1",0.0714630365068007,0.546076523674112,FALSE,"None","Cyno","4"
"AKAP1",0.106590705330002,0.411799001792373,FALSE,"None","Cyno","4"
"AKAP10",-0.291984102021084,0.0323537904271335,FALSE,"None","Cyno","4"
"AKAP11",-0.600616560735112,0.017739348284876,FALSE,"None","Cyno","4"
"AKAP12",0.403797850855984,0.0615699293611731,FALSE,"None","Cyno","4"
"AKAP13",-0.202885107964331,0.0597925936700492,FALSE,"None","Cyno","4"
"AKAP14",0.424834428324227,0.0577492142213297,FALSE,"None","Cyno","4"
"AKAP3",0.157124837220466,0.684037355416945,FALSE,"None","Cyno","4"
"AKAP5",-0.117446131018509,0.927182730018855,FALSE,"None","Cyno","4"
"AKAP6",-0.1251963883568,0.389582987589391,FALSE,"None","Cyno","4"
"AKAP7",-0.552592430969607,0.0308566061847095,FALSE,"None","Cyno","4"
"AKAP8",0.127447360297973,0.644403012875676,FALSE,"None","Cyno","4"
"AKAP8L",0.247396589927793,0.153901134357817,FALSE,"None","Cyno","4"
"AKAP9",-0.535226218390707,0.000446337203072011,FALSE,"None","Cyno","4"
"AKIP1",-0.336105763726718,0.464471260835316,FALSE,"None","Cyno","4"
"AKIRIN1",-0.303668401450695,0.170315038100484,FALSE,"None","Cyno","4"
"AKIRIN2",-0.216780656058916,0.0102796905948238,FALSE,"None","Cyno","4"
"AKNA",0.328324903723846,0.0603070440592043,FALSE,"None","Cyno","4"
"AKNAD1",-0.0325067573896805,0.989461431588285,FALSE,"None","Cyno","4"
"AKR1A1",-0.0912881528963909,0.0202026189712766,FALSE,"None","Cyno","4"
"AKR1B1",0.166001993257625,0.764963499253118,FALSE,"None","Cyno","4"
"AKR1C1",-0.0416417006813921,0.49379755012578,FALSE,"None","Cyno","4"
"AKR1C8",-0.00822274854841692,0.788477544278832,FALSE,"None","Cyno","4"
"AKR1D1",-0.0671512231374872,0.258846911607956,FALSE,"None","Cyno","4"
"AKR1E2",0.00865621500351785,0.969687230290702,FALSE,"None","Cyno","4"
"AKR7A2",0.153748853022488,0.253255579100777,FALSE,"None","Cyno","4"
"AKT1",0.72521865994513,0.00324724736597547,FALSE,"None","Cyno","4"
"AKT2",0.379120619833204,0.0831919505486392,FALSE,"None","Cyno","4"
"AKT3",-0.287001775191408,0.182050856094162,FALSE,"None","Cyno","4"
"AKTIP",-0.173598161747565,0.109411907610878,FALSE,"None","Cyno","4"
"ALAD",-0.0199165089148546,0.632717379143055,FALSE,"None","Cyno","4"
"ALAS1",0.213959464325736,0.324634861692119,FALSE,"None","Cyno","4"
"ALAS2",0.0597334569000321,0.598784618409668,FALSE,"None","Cyno","4"
"ALB",-0.00588759378342627,0.999268796412324,FALSE,"None","Cyno","4"
"ALCAM",-0.211905702887776,0.0311148125443421,FALSE,"None","Cyno","4"
"ALDH18A1",0.0350517333760214,0.47866073597939,FALSE,"None","Cyno","4"
"ALDH1A1",-0.0548902665765554,0.726085262928006,FALSE,"None","Cyno","4"
"ALDH1A2",-0.0486093579446797,0.189505027534541,FALSE,"None","Cyno","4"
"ALDH1A3",0.0073173166248955,0.976411419937377,FALSE,"None","Cyno","4"
"ALDH1B1",-0.0217590506615825,0.76626326752604,FALSE,"None","Cyno","4"
"ALDH1L1",-0.0207458562779879,0.990727219815481,FALSE,"None","Cyno","4"
"ALDH1L2",-0.0310114124641236,0.656076773573197,FALSE,"None","Cyno","4"
"ALDH3A2",-0.0868435914422206,0.944321477554936,FALSE,"None","Cyno","4"
"ALDH3B2",0.187644163580407,0.332726180265587,FALSE,"None","Cyno","4"
"ALDH4A1",0.191864965080451,0.189465736415564,FALSE,"None","Cyno","4"
"ALDH5A1",-0.0905102792841108,0.956590571483934,FALSE,"None","Cyno","4"
"ALDH6A1",-0.0412892654613177,0.934210666523224,FALSE,"None","Cyno","4"
"ALDH8A1",-0.0355811297526879,0.434557847583629,FALSE,"None","Cyno","4"
"ALDH9A1",-0.527438757623337,0.0385382234002149,FALSE,"None","Cyno","4"
"ALDOB",0.0659934479306464,0.28671533829216,FALSE,"None","Cyno","4"
"ALDOC",0.282930464540757,0.0163790625636663,FALSE,"None","Cyno","4"
"ALG11",-0.227848672651239,0.339243443348463,FALSE,"None","Cyno","4"
"ALG12",0.214222280043751,0.0790904392107977,FALSE,"None","Cyno","4"
"ALG13",-0.804752687213391,0.000261047559655725,FALSE,"None","Cyno","4"
"ALG2",-0.214312160561702,0.704008499872878,FALSE,"None","Cyno","4"
"ALG3",0.252908504032315,0.000735219288465997,FALSE,"None","Cyno","4"
"ALG5",-0.434610056846067,0.0138169798330264,FALSE,"None","Cyno","4"
"ALG6",-0.522935436507571,0.0468474409531453,FALSE,"None","Cyno","4"
"ALG8",-0.247140492756421,0.0465676495088493,FALSE,"None","Cyno","4"
"ALK",-0.00913392781681473,0.759184080942526,FALSE,"None","Cyno","4"
"ALKAL1",0.149860658298246,0.53632405862348,FALSE,"None","Cyno","4"
"ALKBH1",-0.133662811252033,0.315617177858872,FALSE,"None","Cyno","4"
"ALKBH2",0.181774237054585,0.370856354032466,FALSE,"None","Cyno","4"
"ALKBH3",-0.304587826362588,0.395104193229399,FALSE,"None","Cyno","4"
"ALKBH4",0.329956573493484,0.00897392259610546,FALSE,"None","Cyno","4"
"ALKBH5",0.298956067972158,0.000549717256307592,FALSE,"None","Cyno","4"
"ALKBH6",0.193982774020348,0.480494662716452,FALSE,"None","Cyno","4"
"ALKBH7",0.885602009001008,0.0153422655072032,FALSE,"None","Cyno","4"
"ALKBH8",-0.708550315771735,0.0142060233844462,FALSE,"None","Cyno","4"
"ALLC",0.0611997368903714,0.938668430157494,FALSE,"None","Cyno","4"
"ALOX12",-0.059789118817688,0.416528608974153,FALSE,"None","Cyno","4"
"ALOX12B",0.0423868517475658,0.14284438284511,FALSE,"None","Cyno","4"
"ALOX15",0.100482950486993,0.300145912804138,FALSE,"None","Cyno","4"
"ALOX15B",0.0320826915463022,0.969687230290702,FALSE,"None","Cyno","4"
"ALOX5",0.159123494890799,0.562483860160991,FALSE,"None","Cyno","4"
"ALOX5AP",0.0784987505324084,0.603507912471661,FALSE,"None","Cyno","4"
"ALOXE3",0.192742720006417,0.456802182743094,FALSE,"None","Cyno","4"
"ALPK1",-0.60559261611935,0.0249771704284919,FALSE,"None","Cyno","4"
"ALPK2",0.067690075283339,0.863489213263828,FALSE,"None","Cyno","4"
"ALPL",0.032791809478096,0.978257700595014,FALSE,"None","Cyno","4"
"ALS2",-0.364023454434228,0.0503038167449807,FALSE,"None","Cyno","4"
"ALS2CL",0.0629837589827461,0.0624232369394557,FALSE,"None","Cyno","4"
"ALX3",2.73374229946423,0.00381339503564045,TRUE,"Malale","Cyno","4"
"ALX4",0.278881910289739,0.372203568995858,FALSE,"None","Cyno","4"
"ALYREF",0.15502569710411,0.457538643163535,FALSE,"None","Cyno","4"
"AMACR",-0.203447492711148,0.759433453822045,FALSE,"None","Cyno","4"
"AMBN",-0.0152635415506803,0.909248588420572,FALSE,"None","Cyno","4"
"AMBP",-0.000911595277467215,0.877472774970495,FALSE,"None","Cyno","4"
"AMD1",-0.33703230471153,0.142700795765487,FALSE,"None","Cyno","4"
"AMDHD1",-0.501930556080518,0.0691077194185682,FALSE,"None","Cyno","4"
"AMDHD2",0.720651547613993,0.000353640542600285,FALSE,"None","Cyno","4"
"AMER1",0.116924045331628,0.00354081999128331,FALSE,"None","Cyno","4"
"AMER3",0.106051111614372,0.661449860155316,FALSE,"None","Cyno","4"
"AMFR",0.160765220159253,0.622856917060499,FALSE,"None","Cyno","4"
"AMHR2",1.35221695746517,0.0361188554000063,FALSE,"None","Cyno","4"
"AMIGO1",0.0432788702243793,0.134140118315685,FALSE,"None","Cyno","4"
"AMIGO2",0.126378433500797,0.200108324441359,FALSE,"None","Cyno","4"
"AMIGO3",0.420950916184403,0.0106627590340754,FALSE,"None","Cyno","4"
"AMMECR1",-0.408777491821899,0.00780261419704058,FALSE,"None","Cyno","4"
"AMMECR1L",0.241028430905227,0.490272290288261,FALSE,"None","Cyno","4"
"AMN",0.0794877191593856,0.558814265792318,FALSE,"None","Cyno","4"
"AMN1",-0.289942282663768,0.23626151565669,FALSE,"None","Cyno","4"
"AMOT",0.122385877176741,0.441255928440302,FALSE,"None","Cyno","4"
"AMOTL1",0.0700656506998289,0.879660398381548,FALSE,"None","Cyno","4"
"AMOTL2",0.153214143784065,0.218743938384989,FALSE,"None","Cyno","4"
"AMPD1",0.0159226667624603,0.337310704592398,FALSE,"None","Cyno","4"
"AMPD2",0.446596160113721,0.0385382234002149,FALSE,"None","Cyno","4"
"AMPD3",0.0330035056777389,0.763351595129433,FALSE,"None","Cyno","4"
"AMPH",0.0425202791025693,0.504408934815067,FALSE,"None","Cyno","4"
"AMT",0.222976658812568,0.551342593705267,FALSE,"None","Cyno","4"
"AMZ1",0.378393361553359,0.00433871380509325,FALSE,"None","Cyno","4"
"AMZ2",-0.0570030167403653,0.964451271154358,FALSE,"None","Cyno","4"
"ANAPC1",-0.202517997777787,0.0396906260966029,FALSE,"None","Cyno","4"
"ANAPC10",-0.420899331575292,0.010890302510047,FALSE,"None","Cyno","4"
"ANAPC13",-0.0306634451700689,0.421919534045886,FALSE,"None","Cyno","4"
"ANAPC16",-0.128646342277939,0.450105362177367,FALSE,"None","Cyno","4"
"ANAPC2",0.448251614523723,0.0615473831565961,FALSE,"None","Cyno","4"
"ANAPC4",-0.731277977321986,0.000200318585040448,FALSE,"None","Cyno","4"
"ANAPC5",-0.0469679080690074,0.12072528784319,FALSE,"None","Cyno","4"
"ANAPC7",0.103803979999203,0.337256620588064,FALSE,"None","Cyno","4"
"ANGEL1",0.0190647321656229,0.134306799547695,FALSE,"None","Cyno","4"
"ANGEL2",-0.814004398480331,8.3882058227493e-05,FALSE,"None","Cyno","4"
"ANGPT1",0.133571062984408,0.608589095467217,FALSE,"None","Cyno","4"
"ANGPT2",-0.18977777480949,0.259761009421257,FALSE,"None","Cyno","4"
"ANGPT4",0.0422156700938363,0.516201966179208,FALSE,"None","Cyno","4"
"ANGPTL1",-0.450264133707086,0.00726039872103435,FALSE,"None","Cyno","4"
"ANGPTL2",0.0866310630739359,0.906622948261241,FALSE,"None","Cyno","4"
"ANGPTL3",-0.0990170440487274,0.748551537151927,FALSE,"None","Cyno","4"
"ANGPTL4",0.266254925917456,0.592378299524728,FALSE,"None","Cyno","4"
"ANGPTL6",-0.2249803311004,0.175643682237505,FALSE,"None","Cyno","4"
"ANGPTL7",-0.0282983065490319,0.590025066998303,FALSE,"None","Cyno","4"
"ANK1",0.680100116544216,0.0350831455123696,FALSE,"None","Cyno","4"
"ANK2",0.0501930998066467,0.883029048081423,FALSE,"None","Cyno","4"
"ANKAR",-0.553365375612839,0.00181547102373415,FALSE,"None","Cyno","4"
"ANKDD1A",0.337893312403178,0.295283674174771,FALSE,"None","Cyno","4"
"ANKFN1",0.354514569961995,0.327945599963972,FALSE,"None","Cyno","4"
"ANKFY1",0.166156027175231,0.284660060955577,FALSE,"None","Cyno","4"
"ANKH",0.00500017414049452,0.846224500111902,FALSE,"None","Cyno","4"
"ANKHD1",-0.143711364595916,0.0432259367419992,FALSE,"None","Cyno","4"
"ANKIB1",-0.422667842878258,0.00249136481086715,FALSE,"None","Cyno","4"
"ANKLE1",0.764435500297093,0.158907535886945,FALSE,"None","Cyno","4"
"ANKLE2",0.11447782075746,0.0209976695590288,FALSE,"None","Cyno","4"
"ANKMY1",0.130021171490427,0.692571517796902,FALSE,"None","Cyno","4"
"ANKMY2",-0.374422178874009,0.151317219830496,FALSE,"None","Cyno","4"
"ANKRA2",-0.853021744804079,0.00069418969523818,FALSE,"None","Cyno","4"
"ANKRD1",-0.0314594543107253,0.52896112045995,FALSE,"None","Cyno","4"
"ANKRD10",-0.594033128022726,0.000856872564008372,FALSE,"None","Cyno","4"
"ANKRD11",0.424867200400617,0.366697071816521,FALSE,"None","Cyno","4"
"ANKRD12",-0.467014095715989,0.0131125787233849,FALSE,"None","Cyno","4"
"ANKRD13A",0.0998765314400865,0.651291867334973,FALSE,"None","Cyno","4"
"ANKRD13B",-0.00573001480013729,0.901257954937495,FALSE,"None","Cyno","4"
"ANKRD13C",-0.396483510016398,0.00766190982104622,FALSE,"None","Cyno","4"
"ANKRD13D",0.276043478111,0.311497631597206,FALSE,"None","Cyno","4"
"ANKRD16",-0.0933130389608658,0.537285565822238,FALSE,"None","Cyno","4"
"ANKRD17",-0.347714920093086,0.00136862014753845,FALSE,"None","Cyno","4"
"ANKRD2",0.0346766247350694,0.892806817271775,FALSE,"None","Cyno","4"
"ANKRD22",-0.101115720199854,0.0680218808842577,FALSE,"None","Cyno","4"
"ANKRD23",0.309891170936804,0.0801855371201838,FALSE,"None","Cyno","4"
"ANKRD24",0.316775602265561,0.316570282531894,FALSE,"None","Cyno","4"
"ANKRD26",-0.633806837888084,0.000107854874778822,FALSE,"None","Cyno","4"
"ANKRD27",0.051996934965225,0.93752455510591,FALSE,"None","Cyno","4"
"ANKRD28",-0.206640358133799,0.0220686375844274,FALSE,"None","Cyno","4"
"ANKRD29",0.740332843107178,0.137883250130079,FALSE,"None","Cyno","4"
"ANKRD30BL",0.0423882148810496,0.946068330641623,FALSE,"None","Cyno","4"
"ANKRD31",-0.0386781144961785,0.378447113716535,FALSE,"None","Cyno","4"
"ANKRD34A",0.731709603270174,0.00238908899413565,FALSE,"None","Cyno","4"
"ANKRD35",0.127331580971476,0.283023716086426,FALSE,"None","Cyno","4"
"ANKRD37",-0.174515921871755,0.695356613667575,FALSE,"None","Cyno","4"
"ANKRD39",0.288793971713903,0.0812362651807136,FALSE,"None","Cyno","4"
"ANKRD40",-0.407146578861694,0.00591495368501542,FALSE,"None","Cyno","4"
"ANKRD40CL",0.0190506992536044,0.247017342376837,FALSE,"None","Cyno","4"
"ANKRD42",-0.277200864918022,0.148361158401325,FALSE,"None","Cyno","4"
"ANKRD44",-0.257821642184564,0.000804623325827765,FALSE,"None","Cyno","4"
"ANKRD45",0.0248517140084445,0.391005796165953,FALSE,"None","Cyno","4"
"ANKRD46",-0.595494647287061,0.00130037469439287,FALSE,"None","Cyno","4"
"ANKRD49",-0.798993397855222,0.00964170250056447,FALSE,"None","Cyno","4"
"ANKRD50",-0.41690124345929,0.26368554864659,FALSE,"None","Cyno","4"
"ANKRD52",0.31384786286896,0.0236000894061936,FALSE,"None","Cyno","4"
"ANKRD53",0.0158017357735754,0.449331577785374,FALSE,"None","Cyno","4"
"ANKRD54",0.0696008270896481,0.691382226642034,FALSE,"None","Cyno","4"
"ANKRD55",-0.120320409940717,0.0695458403315984,FALSE,"None","Cyno","4"
"ANKRD6",0.226933538117981,0.385829645608721,FALSE,"None","Cyno","4"
"ANKRD61",-0.00574269765266882,0.455910768337714,FALSE,"None","Cyno","4"
"ANKRD62",-0.0177223624316636,0.964451271154358,FALSE,"None","Cyno","4"
"ANKRD7",0.111897338873427,0.592181563319227,FALSE,"None","Cyno","4"
"ANKS1A",-0.0977535058544313,0.0991483640361659,FALSE,"None","Cyno","4"
"ANKS1B",0.0511551473716016,0.81911380154083,FALSE,"None","Cyno","4"
"ANKS3",0.373807491453585,0.320758720039488,FALSE,"None","Cyno","4"
"ANKS4B",0.116080485276875,0.524919237899351,FALSE,"None","Cyno","4"
"ANKS6",3.34139569324176e-05,0.497242051748712,FALSE,"None","Cyno","4"
"ANKUB1",-0.032442719888787,0.65230411536548,FALSE,"None","Cyno","4"
"ANKZF1",0.575147795563371,0.00437310258742147,FALSE,"None","Cyno","4"
"ANLN",0.00673096482050107,0.672421403343667,FALSE,"None","Cyno","4"
"ANO1",0.558572647021549,0.221880934428556,FALSE,"None","Cyno","4"
"ANO10",-0.0885543859168624,0.0251295254654471,FALSE,"None","Cyno","4"
"ANO2",0.00341404078888005,0.784900962984313,FALSE,"None","Cyno","4"
"ANO3",0.202498817325999,0.254707870297373,FALSE,"None","Cyno","4"
"ANO4",0.200942558433736,0.247007547757916,FALSE,"None","Cyno","4"
"ANO5",0.136994860253117,0.139429375970603,FALSE,"None","Cyno","4"
"ANO6",-0.135862534565557,0.202078060328547,FALSE,"None","Cyno","4"
"ANO7",0.735038265443391,0.0679318712166978,FALSE,"None","Cyno","4"
"ANOS1",0.0853423326171283,0.702599094697061,FALSE,"None","Cyno","4"
"ANP32A",-0.0663250507068354,0.537150156645075,FALSE,"None","Cyno","4"
"ANP32B",0.190832958908123,0.574852969216973,FALSE,"None","Cyno","4"
"ANP32E",-0.0652785360728027,0.820511593903324,FALSE,"None","Cyno","4"
"ANPEP",0.177962286144219,0.49876468526813,FALSE,"None","Cyno","4"
"ANTKMT",0.143333781707116,0.414080131711357,FALSE,"None","Cyno","4"
"ANTXR1",0.1728450276149,0.731117903396905,FALSE,"None","Cyno","4"
"ANTXR2",-0.173446499431366,0.184090955976494,FALSE,"None","Cyno","4"
"ANXA1",-0.133565899173694,0.153901134357817,FALSE,"None","Cyno","4"
"ANXA10",-0.123273213471249,0.765518883084301,FALSE,"None","Cyno","4"
"ANXA11",0.303414179454967,0.334837678373523,FALSE,"None","Cyno","4"
"ANXA2",0.0765439142857994,0.533562604908795,FALSE,"None","Cyno","4"
"ANXA3",-0.177205454008888,0.0948370215220085,FALSE,"None","Cyno","4"
"ANXA4",-0.147098290105604,0.858722184724221,FALSE,"None","Cyno","4"
"ANXA5",-0.00600605652670617,0.829874580624426,FALSE,"None","Cyno","4"
"ANXA6",0.282563429026022,0.359890625911927,FALSE,"None","Cyno","4"
"ANXA7",0.0516041643267224,0.402682942503342,FALSE,"None","Cyno","4"
"AOAH",-0.0395306157625175,0.150341027888313,FALSE,"None","Cyno","4"
"AOC2",-0.100618754384829,0.888238045770959,FALSE,"None","Cyno","4"
"AOC3",0.0743254734200291,0.444263797202087,FALSE,"None","Cyno","4"
"AOPEP",-0.13234467243731,0.576499341665453,FALSE,"None","Cyno","4"
"AOX1",0.147210986147124,0.336829326535854,FALSE,"None","Cyno","4"
"AP1AR",-1.11851839181209,0.0105248023123267,FALSE,"None","Cyno","4"
"AP1B1",0.668362307241038,0.00104237132086736,FALSE,"None","Cyno","4"
"AP1G1",-0.155295745402015,0.00270224043456412,FALSE,"None","Cyno","4"
"AP1M1",0.290284368347517,0.158006999090555,FALSE,"None","Cyno","4"
"AP1M2",0.135968153979777,0.391066606170953,FALSE,"None","Cyno","4"
"AP1S1",0.363675687162563,0.119473269537867,FALSE,"None","Cyno","4"
"AP1S2",-0.254711607326615,0.370856354032466,FALSE,"None","Cyno","4"
"AP1S3",-0.0881028251259276,0.892008139177005,FALSE,"None","Cyno","4"
"AP2A1",0.44708334475206,0.0822767386477856,FALSE,"None","Cyno","4"
"AP2A2",0.197041494351732,0.173899096213438,FALSE,"None","Cyno","4"
"AP2B1",-0.176538876801519,0.173510023472416,FALSE,"None","Cyno","4"
"AP2M1",0.521554297545775,0.0196495949952971,FALSE,"None","Cyno","4"
"AP2S1",0.246723483553928,0.0319526788861983,FALSE,"None","Cyno","4"
"AP3B1",-0.385428671042315,0.0100231343899485,FALSE,"None","Cyno","4"
"AP3B2",0.057268429758966,0.634702390104079,FALSE,"None","Cyno","4"
"AP3D1",0.94107761675728,6.55723999745412e-05,FALSE,"None","Cyno","4"
"AP3M1",-0.408525080671342,0.0248554098149179,FALSE,"None","Cyno","4"
"AP3M2",-0.276017623323084,0.562111709273835,FALSE,"None","Cyno","4"
"AP3S1",-0.742668309732528,6.54555394818938e-05,FALSE,"None","Cyno","4"
"AP3S2",-0.26731127295404,0.12173677839323,FALSE,"None","Cyno","4"
"AP4B1",0.305328090051557,0.3502031009784,FALSE,"None","Cyno","4"
"AP4E1",-0.602853785373602,6.70313015621373e-06,FALSE,"None","Cyno","4"
"AP4M1",0.411972556058394,0.0150816361265767,FALSE,"None","Cyno","4"
"AP5B1",0.241006922791537,0.0265758868059544,FALSE,"None","Cyno","4"
