"Gene","lfc","padj","Significant","Regulation","Species","Strain","Daterange"
"ADSS1",0.0193543990537414,0.972532801276564,FALSE,"None","Cyno","9530537","4"
"ADTRP",-0.289159600138892,0.414836793751275,FALSE,"None","Cyno","9530537","4"
"AEBP1",-1.07601817339075,0.00163249273780109,FALSE,"None","Cyno","9530537","4"
"AEBP2",-0.184100772571448,0.423292616664723,FALSE,"None","Cyno","9530537","4"
"AEN",0.291353429721412,0.332346439403466,FALSE,"None","Cyno","9530537","4"
"AFAP1",-0.0276144276471135,0.960960031371361,FALSE,"None","Cyno","9530537","4"
"AFAP1L1",0.0958247012631583,0.84070044337661,FALSE,"None","Cyno","9530537","4"
"AFDN",-0.136074058278842,0.747801107026082,FALSE,"None","Cyno","9530537","4"
"AFF1",0.331113556175642,0.0410880700866107,FALSE,"None","Cyno","9530537","4"
"AFF2",0.0122726442220043,0.980411184761617,FALSE,"None","Cyno","9530537","4"
"AFF3",-1.34043838204445,1.79896352372078e-07,FALSE,"None","Cyno","9530537","4"
"AFG1L",-0.0128807935710066,0.974889651151027,FALSE,"None","Cyno","9530537","4"
"AFG2A",-0.205446134349345,0.511641096292069,FALSE,"None","Cyno","9530537","4"
"AFG2B",0.250625908541462,0.411428594213869,FALSE,"None","Cyno","9530537","4"
"AFG3L2",-0.257677047811793,0.0696376664234166,FALSE,"None","Cyno","9530537","4"
"AFMID",-0.406996685959096,0.154718474802703,FALSE,"None","Cyno","9530537","4"
"AFTPH",-0.109186140762099,0.685459366339223,FALSE,"None","Cyno","9530537","4"
"AGA",0.199786049867591,0.480897861986372,FALSE,"None","Cyno","9530537","4"
"AGAP2",-0.275008850098152,0.274065168349319,FALSE,"None","Cyno","9530537","4"
"AGAP3",-0.537804545145892,0.0920946010098737,FALSE,"None","Cyno","9530537","4"
"AGBL1",0.142798611852742,0.744285021716534,FALSE,"None","Cyno","9530537","4"
"AGBL2",-0.25449931575076,0.468023119577873,FALSE,"None","Cyno","9530537","4"
"AGBL3",-0.176092321055722,0.657005784618144,FALSE,"None","Cyno","9530537","4"
"AGBL4",-0.0524038787590214,0.871510556923666,FALSE,"None","Cyno","9530537","4"
"AGBL5",-0.0302030290455321,0.940042340524073,FALSE,"None","Cyno","9530537","4"
"AGER",-0.514559876604526,0.0337125348226133,FALSE,"None","Cyno","9530537","4"
"AGFG1",0.0811416163756402,0.813238079297048,FALSE,"None","Cyno","9530537","4"
"AGFG2",-0.501438476264946,0.0196402643040841,FALSE,"None","Cyno","9530537","4"
"AGGF1",0.160265122746682,0.497269305531286,FALSE,"None","Cyno","9530537","4"
"AGK",-0.046259623710315,0.925734462889033,FALSE,"None","Cyno","9530537","4"
"AGL",-0.153180886913785,0.683136972761314,FALSE,"None","Cyno","9530537","4"
"AGMAT",0.0561735375367123,0.906193640709201,FALSE,"None","Cyno","9530537","4"
"AGMO",-0.110030223491126,0.810604171353132,FALSE,"None","Cyno","9530537","4"
"AGO1",-0.185408689575402,0.158339273297368,FALSE,"None","Cyno","9530537","4"
"AGO2",-0.47416053034242,0.0111136212141438,FALSE,"None","Cyno","9530537","4"
"AGPAT1",-0.0737376222700037,0.863418725108471,FALSE,"None","Cyno","9530537","4"
"AGPAT2",0.295498606899654,0.370793696614588,FALSE,"None","Cyno","9530537","4"
"AGPAT4",-0.096584683792587,0.834644847640593,FALSE,"None","Cyno","9530537","4"
"AGPAT5",-0.254781858347169,0.394808035814735,FALSE,"None","Cyno","9530537","4"
"AGPS",-0.162008499315071,0.64305544418676,FALSE,"None","Cyno","9530537","4"
"AGR2",-0.275674075965269,0.375613564621652,FALSE,"None","Cyno","9530537","4"
"AGT",-0.0297576019698399,0.876785392292308,FALSE,"None","Cyno","9530537","4"
"AGTPBP1",-0.199128054727736,0.534778178135818,FALSE,"None","Cyno","9530537","4"
"AGXT",0.0246254620808306,0.822180265110295,FALSE,"None","Cyno","9530537","4"
"AGXT2",0.106208719204694,0.790306513837445,FALSE,"None","Cyno","9530537","4"
"AHCTF1",-0.236781310134297,0.282098969434025,FALSE,"None","Cyno","9530537","4"
"AHCY",-0.044417081132756,0.926237796694076,FALSE,"None","Cyno","9530537","4"
"AHCYL1",-0.231509057733521,0.0796231029672707,FALSE,"None","Cyno","9530537","4"
"AHCYL2",-0.355068548563191,0.25227862835304,FALSE,"None","Cyno","9530537","4"
"AHDC1",-0.0228949428844071,0.966851649760296,FALSE,"None","Cyno","9530537","4"
"AHI1",-0.129343335939987,0.763204561020216,FALSE,"None","Cyno","9530537","4"
"AHR",-0.247041876786887,0.513085753224072,FALSE,"None","Cyno","9530537","4"
"AHRR",-0.072253055398075,0.879905130887813,FALSE,"None","Cyno","9530537","4"
"AHSA1",0.652154174619984,0.000881797394294262,FALSE,"None","Cyno","9530537","4"
"AHSG",0.0274622689824095,0.942533557789831,FALSE,"None","Cyno","9530537","4"
"AHSP",-0.107560726974546,0.800244866655023,FALSE,"None","Cyno","9530537","4"
"AICDA",-0.00730934507370631,0.98834101953039,FALSE,"None","Cyno","9530537","4"
"AIF1",0.185572104891873,0.643551409969696,FALSE,"None","Cyno","9530537","4"
"AIF1L",-0.353307607659264,0.349414811483494,FALSE,"None","Cyno","9530537","4"
"AIFM1",0.347082270810208,0.0109064891628609,FALSE,"None","Cyno","9530537","4"
"AIFM2",0.0367077756314201,0.940406710161284,FALSE,"None","Cyno","9530537","4"
"AIFM3",0.026810944314571,0.936208651061926,FALSE,"None","Cyno","9530537","4"
"AIG1",-0.222971253762367,0.55296538803032,FALSE,"None","Cyno","9530537","4"
"AIM2",0.776111650918205,0.0142210783278187,FALSE,"None","Cyno","9530537","4"
"AIMP1",0.166002168048804,0.542878591836767,FALSE,"None","Cyno","9530537","4"
"AIMP2",0.0107160238277583,0.980045251084608,FALSE,"None","Cyno","9530537","4"
"AIP",-0.128776689163686,0.674650069946259,FALSE,"None","Cyno","9530537","4"
"AIPL1",0.0653702145168531,0.829197909280447,FALSE,"None","Cyno","9530537","4"
"AIRE",-0.0399931480275653,0.913367255224085,FALSE,"None","Cyno","9530537","4"
"AIRIM",-0.110982173600429,0.720125150136785,FALSE,"None","Cyno","9530537","4"
"AJAP1",-0.213800099912108,0.208050942629315,FALSE,"None","Cyno","9530537","4"
"AJUBA",0.163689151229214,0.604507093425847,FALSE,"None","Cyno","9530537","4"
"AK1",-0.152409127651528,0.573077042191842,FALSE,"None","Cyno","9530537","4"
"AK2",0.404105922036703,0.0110109438200397,FALSE,"None","Cyno","9530537","4"
"AK3",-0.0653196570642107,0.845244236490744,FALSE,"None","Cyno","9530537","4"
"AK4",0.0736011400384671,0.876785392292308,FALSE,"None","Cyno","9530537","4"
"AK5",-0.260364948580794,0.448673189198791,FALSE,"None","Cyno","9530537","4"
"AK7",-0.00743780647905756,0.98843356766283,FALSE,"None","Cyno","9530537","4"
"AK8",-0.0832836848784975,0.861005232769546,FALSE,"None","Cyno","9530537","4"
"AK9",-0.108278796176473,0.812444217708363,FALSE,"None","Cyno","9530537","4"
"AKAIN1",-0.253556408496799,0.166580208746167,FALSE,"None","Cyno","9530537","4"
"AKAP1",-0.384793083200763,0.0937835928736073,FALSE,"None","Cyno","9530537","4"
"AKAP10",-0.0311049663620704,0.90275423115575,FALSE,"None","Cyno","9530537","4"
"AKAP11",-0.0857034526039685,0.818421367440808,FALSE,"None","Cyno","9530537","4"
"AKAP12",-0.136720351882604,0.674312206423374,FALSE,"None","Cyno","9530537","4"
"AKAP13",-0.0349572712471593,0.905252981744638,FALSE,"None","Cyno","9530537","4"
"AKAP14",-0.404823303042353,0.216057314248912,FALSE,"None","Cyno","9530537","4"
"AKAP3",-0.04364094206846,0.931358091473428,FALSE,"None","Cyno","9530537","4"
"AKAP5",0.317837775713403,0.344663122375567,FALSE,"None","Cyno","9530537","4"
"AKAP6",-0.0943499393360628,0.797089052699561,FALSE,"None","Cyno","9530537","4"
"AKAP7",0.0813698168666527,0.836108894014573,FALSE,"None","Cyno","9530537","4"
"AKAP8",-0.0191408423570291,0.960920116197617,FALSE,"None","Cyno","9530537","4"
"AKAP8L",-0.00237305901247775,0.99943115932954,FALSE,"None","Cyno","9530537","4"
"AKAP9",-0.135380862676871,0.631843525128034,FALSE,"None","Cyno","9530537","4"
"AKIP1",0.132644406996445,0.76022385555428,FALSE,"None","Cyno","9530537","4"
"AKIRIN1",0.0954267490281245,0.740733436445032,FALSE,"None","Cyno","9530537","4"
"AKIRIN2",-0.0800993100455808,0.842406786413555,FALSE,"None","Cyno","9530537","4"
"AKNA",-0.287037855587115,0.0751309598242535,FALSE,"None","Cyno","9530537","4"
"AKNAD1",-0.0597472400852701,0.905252981744638,FALSE,"None","Cyno","9530537","4"
"AKR1A1",0.0465297605403406,0.829475887943983,FALSE,"None","Cyno","9530537","4"
"AKR1B1",0.0176499208421795,0.972532801276564,FALSE,"None","Cyno","9530537","4"
"AKR1C1",0.207565638533613,0.613949723586051,FALSE,"None","Cyno","9530537","4"
"AKR1C8",-0.0376364219453739,0.87428130864078,FALSE,"None","Cyno","9530537","4"
"AKR1D1",0.139215265928616,0.705611694458373,FALSE,"None","Cyno","9530537","4"
"AKR1E2",0.00012817451814764,0.996656112023863,FALSE,"None","Cyno","9530537","4"
"AKR7A2",0.0486062405580023,0.919736981552926,FALSE,"None","Cyno","9530537","4"
"AKT1",-0.414832600880694,0.149862777787478,FALSE,"None","Cyno","9530537","4"
"AKT2",-0.521857750857208,0.0026033051736082,FALSE,"None","Cyno","9530537","4"
"AKT3",-0.443477635589767,0.0847485595235472,FALSE,"None","Cyno","9530537","4"
"AKTIP",-0.413296203346561,0.0381581221337352,FALSE,"None","Cyno","9530537","4"
"ALAD",0.47269700223473,0.157747004281956,FALSE,"None","Cyno","9530537","4"
"ALAS1",0.0341413112919429,0.941322755442616,FALSE,"None","Cyno","9530537","4"
"ALAS2",0.010558900896737,0.98427678155082,FALSE,"None","Cyno","9530537","4"
"ALB",0.039084334888068,0.906660515131065,FALSE,"None","Cyno","9530537","4"
"ALCAM",-1.05352088547503,0.00414241992447431,FALSE,"None","Cyno","9530537","4"
"ALDH18A1",-0.19216514688128,0.362973122172161,FALSE,"None","Cyno","9530537","4"
"ALDH1A1",0.686712816649626,0.0575895024009172,FALSE,"None","Cyno","9530537","4"
"ALDH1A2",0.0329042712151496,0.951107874610661,FALSE,"None","Cyno","9530537","4"
"ALDH1A3",-0.895149784393046,0.0893563821931841,FALSE,"None","Cyno","9530537","4"
"ALDH1B1",0.0164588689193861,0.999278673917312,FALSE,"None","Cyno","9530537","4"
"ALDH1L1",0.0541653865351995,0.911661690410757,FALSE,"None","Cyno","9530537","4"
"ALDH1L2",-0.309550628012043,0.341337301103723,FALSE,"None","Cyno","9530537","4"
"ALDH3A2",1.65412152574456,1.14299626010009e-07,FALSE,"None","Cyno","9530537","4"
"ALDH3B2",0.58884934849524,0.11946492357471,FALSE,"None","Cyno","9530537","4"
"ALDH4A1",-0.844834621974194,0.0135569860197299,FALSE,"None","Cyno","9530537","4"
"ALDH5A1",-0.228630469525946,0.400529758613787,FALSE,"None","Cyno","9530537","4"
"ALDH6A1",-0.152633441778512,0.64305544418676,FALSE,"None","Cyno","9530537","4"
"ALDH8A1",-0.104547872831607,0.821589417845671,FALSE,"None","Cyno","9530537","4"
"ALDH9A1",0.43073212081707,0.0867661485211825,FALSE,"None","Cyno","9530537","4"
"ALDOB",-0.264523244991224,0.400245396359735,FALSE,"None","Cyno","9530537","4"
"ALDOC",-0.0922545902445359,0.843708745261334,FALSE,"None","Cyno","9530537","4"
"ALG11",0.208555194961017,0.238774187038939,FALSE,"None","Cyno","9530537","4"
"ALG12",-0.225052327339147,0.240661446995617,FALSE,"None","Cyno","9530537","4"
"ALG13",-0.0383731525208136,0.930874497962888,FALSE,"None","Cyno","9530537","4"
"ALG2",0.142425900837389,0.650331034574813,FALSE,"None","Cyno","9530537","4"
"ALG3",0.0456846866049181,0.903262721153846,FALSE,"None","Cyno","9530537","4"
"ALG5",0.120791816177245,0.605857544035294,FALSE,"None","Cyno","9530537","4"
"ALG6",0.027396928373213,0.953246926052687,FALSE,"None","Cyno","9530537","4"
"ALG8",-0.0633607417599444,0.833905449511604,FALSE,"None","Cyno","9530537","4"
"ALK",-0.0977455202754705,0.815716990803953,FALSE,"None","Cyno","9530537","4"
"ALKAL1",0.0221685739420865,0.965822691771709,FALSE,"None","Cyno","9530537","4"
"ALKBH1",0.233599871224746,0.190086027624691,FALSE,"None","Cyno","9530537","4"
"ALKBH2",-0.0372286669429155,0.940584729935438,FALSE,"None","Cyno","9530537","4"
"ALKBH3",-0.0608243282138354,0.87428130864078,FALSE,"None","Cyno","9530537","4"
"ALKBH4",-0.304709889141057,0.257487851176018,FALSE,"None","Cyno","9530537","4"
"ALKBH5",-0.135200099790591,0.526352555140946,FALSE,"None","Cyno","9530537","4"
"ALKBH6",-0.128959566802535,0.681381693826,FALSE,"None","Cyno","9530537","4"
"ALKBH7",-0.371250045278607,0.31509442646188,FALSE,"None","Cyno","9530537","4"
"ALKBH8",-0.0562953081377046,0.909055241400727,FALSE,"None","Cyno","9530537","4"
"ALLC",0.021841267277288,0.967801016382102,FALSE,"None","Cyno","9530537","4"
"ALOX12",0.440199232496798,0.02255693233681,FALSE,"None","Cyno","9530537","4"
"ALOX12B",0.0129572429518118,0.979787903829648,FALSE,"None","Cyno","9530537","4"
"ALOX15",-0.0997011981968494,0.69526360573927,FALSE,"None","Cyno","9530537","4"
"ALOX15B",0.0381382854737593,0.933675874598926,FALSE,"None","Cyno","9530537","4"
"ALOX5",-0.116081211409156,0.781815399862127,FALSE,"None","Cyno","9530537","4"
"ALOX5AP",-0.212121070436087,0.567103621371396,FALSE,"None","Cyno","9530537","4"
"ALOXE3",0.0383132158811836,0.94013024069844,FALSE,"None","Cyno","9530537","4"
"ALPK1",1.01225319189226,0.0005241997583017,FALSE,"None","Cyno","9530537","4"
"ALPK2",-0.0963038897883396,0.838135159242243,FALSE,"None","Cyno","9530537","4"
"ALPL",-0.0662779134788178,0.825981628321609,FALSE,"None","Cyno","9530537","4"
"ALS2",-0.175887473624998,0.470268570660158,FALSE,"None","Cyno","9530537","4"
"ALS2CL",0.0611007027369829,0.839961747267089,FALSE,"None","Cyno","9530537","4"
"ALX3",-1.18262522340696,0.0796088485576906,FALSE,"None","Cyno","9530537","4"
"ALX4",-0.524413255855881,0.134995426432942,FALSE,"None","Cyno","9530537","4"
"ALYREF",0.00769658218797278,0.988715749119477,FALSE,"None","Cyno","9530537","4"
"AMACR",0.232740380108556,0.487697526327006,FALSE,"None","Cyno","9530537","4"
"AMBN",-0.0808070801965783,0.794207242399349,FALSE,"None","Cyno","9530537","4"
"AMBP",0.204794181047638,0.462362148584963,FALSE,"None","Cyno","9530537","4"
"AMD1",-0.124803898200669,0.720730327058585,FALSE,"None","Cyno","9530537","4"
"AMDHD1",0.113864294789705,0.683217170788253,FALSE,"None","Cyno","9530537","4"
"AMDHD2",0.461734633457759,0.0968817488904444,FALSE,"None","Cyno","9530537","4"
"AMER1",0.275812014230592,0.364491974528647,FALSE,"None","Cyno","9530537","4"
"AMER3",-0.00203068826134381,0.996074118070962,FALSE,"None","Cyno","9530537","4"
"AMFR",-0.205818573330212,0.551305357511376,FALSE,"None","Cyno","9530537","4"
"AMHR2",-0.335233512203787,0.365072946367047,FALSE,"None","Cyno","9530537","4"
"AMIGO1",-0.230796577628285,0.509929259490267,FALSE,"None","Cyno","9530537","4"
"AMIGO2",-0.203856924886541,0.55490938540391,FALSE,"None","Cyno","9530537","4"
"AMIGO3",-0.215750694217031,0.58131957015175,FALSE,"None","Cyno","9530537","4"
"AMMECR1",-0.0881421818317335,0.829955270753025,FALSE,"None","Cyno","9530537","4"
"AMMECR1L",-0.355547101688751,0.257426399192,FALSE,"None","Cyno","9530537","4"
"AMN",-0.120203290620272,0.759369905747059,FALSE,"None","Cyno","9530537","4"
"AMN1",-0.142932096647304,0.641312251791169,FALSE,"None","Cyno","9530537","4"
"AMOT",-0.757603176699925,0.000536645218968757,FALSE,"None","Cyno","9530537","4"
"AMOTL1",-0.177412392903672,0.604715784984899,FALSE,"None","Cyno","9530537","4"
"AMOTL2",0.270028247608406,0.492000599645716,FALSE,"None","Cyno","9530537","4"
"AMPD1",-0.0816746217096208,0.804422426612661,FALSE,"None","Cyno","9530537","4"
"AMPD2",-0.152112988129953,0.643447561868033,FALSE,"None","Cyno","9530537","4"
"AMPD3",-0.517236714718332,0.114681727369036,FALSE,"None","Cyno","9530537","4"
"AMPH",0.0863204589740763,0.841689940049915,FALSE,"None","Cyno","9530537","4"
"AMT",-0.0853520151663742,0.776398980267465,FALSE,"None","Cyno","9530537","4"
"AMZ1",-0.26500717721948,0.240227865544304,FALSE,"None","Cyno","9530537","4"
"AMZ2",-0.161753334617664,0.619225796652839,FALSE,"None","Cyno","9530537","4"
"ANAPC1",-0.159049637436759,0.492466923778179,FALSE,"None","Cyno","9530537","4"
"ANAPC10",-0.181996264014222,0.542999891068612,FALSE,"None","Cyno","9530537","4"
"ANAPC13",0.261044495228858,0.384888891954129,FALSE,"None","Cyno","9530537","4"
"ANAPC16",-0.00255781613156836,0.994792925538473,FALSE,"None","Cyno","9530537","4"
"ANAPC2",-0.136382332477191,0.702827889958477,FALSE,"None","Cyno","9530537","4"
"ANAPC4",0.166958791795555,0.575810225777569,FALSE,"None","Cyno","9530537","4"
"ANAPC5",-0.075379642275218,0.780285272449959,FALSE,"None","Cyno","9530537","4"
"ANAPC7",-0.156314150951332,0.293845145169212,FALSE,"None","Cyno","9530537","4"
"ANGEL1",-0.0696969981306598,0.809536583135464,FALSE,"None","Cyno","9530537","4"
"ANGEL2",0.0896981717568237,0.833562739446755,FALSE,"None","Cyno","9530537","4"
"ANGPT1",-0.186100341212843,0.634294327653868,FALSE,"None","Cyno","9530537","4"
"ANGPT2",-0.353883780789378,0.26518604794766,FALSE,"None","Cyno","9530537","4"
"ANGPT4",-0.246802685173927,0.501676563707676,FALSE,"None","Cyno","9530537","4"
"ANGPTL1",-0.427266644254139,0.208050942629315,FALSE,"None","Cyno","9530537","4"
"ANGPTL2",-0.675802471626559,0.0206699225362297,FALSE,"None","Cyno","9530537","4"
"ANGPTL3",1.02827955320096,0.0235201611503722,FALSE,"None","Cyno","9530537","4"
"ANGPTL4",-0.128068094522986,0.765829220424974,FALSE,"None","Cyno","9530537","4"
"ANGPTL6",2.24960296742876,4.40187190861572e-55,TRUE,"Up","Cyno","9530537","4"
"ANGPTL7",-0.272341810976626,0.428408490532631,FALSE,"None","Cyno","9530537","4"
"ANK1",0.00774101966474553,0.990341694116444,FALSE,"None","Cyno","9530537","4"
"ANK2",-0.555289438639788,0.0497748066658703,FALSE,"None","Cyno","9530537","4"
"ANKAR",-0.471540761161235,0.0347823041232623,FALSE,"None","Cyno","9530537","4"
"ANKDD1A",0.0281191763065026,0.952591331029442,FALSE,"None","Cyno","9530537","4"
"ANKFN1",0.00972665482492225,0.986420606001859,FALSE,"None","Cyno","9530537","4"
"ANKFY1",0.948950907298732,5.69173065374218e-12,FALSE,"None","Cyno","9530537","4"
"ANKH",-0.496721338939639,0.0345400435675871,FALSE,"None","Cyno","9530537","4"
"ANKHD1",-0.156999715136168,0.159062427100692,FALSE,"None","Cyno","9530537","4"
"ANKIB1",0.262490161233387,0.310111707943759,FALSE,"None","Cyno","9530537","4"
"ANKLE1",-0.305734890426098,0.381084947006245,FALSE,"None","Cyno","9530537","4"
"ANKLE2",-0.10833281824451,0.663643089756211,FALSE,"None","Cyno","9530537","4"
"ANKMY1",0.0134204171195756,0.982022308740509,FALSE,"None","Cyno","9530537","4"
"ANKMY2",0.857841992568676,7.48440433138817e-07,FALSE,"None","Cyno","9530537","4"
"ANKRA2",0.0960547749949383,0.819356181398713,FALSE,"None","Cyno","9530537","4"
"ANKRD1",0.123147927220144,0.710485774150718,FALSE,"None","Cyno","9530537","4"
"ANKRD10",0.0190072248712649,0.967767343622276,FALSE,"None","Cyno","9530537","4"
"ANKRD11",-0.40606537963828,0.110696006187959,FALSE,"None","Cyno","9530537","4"
"ANKRD12",0.0267935931721134,0.953246926052687,FALSE,"None","Cyno","9530537","4"
"ANKRD13A",-0.0336507250277417,0.938939953485566,FALSE,"None","Cyno","9530537","4"
"ANKRD13B",0.022939129328163,0.96853752026495,FALSE,"None","Cyno","9530537","4"
"ANKRD13C",-0.216302325370053,0.361312490745522,FALSE,"None","Cyno","9530537","4"
"ANKRD13D",-0.132593197649597,0.691299442876331,FALSE,"None","Cyno","9530537","4"
"ANKRD16",-0.120383791638313,0.773553097248994,FALSE,"None","Cyno","9530537","4"
"ANKRD17",0.000934829344545284,0.997571004752599,FALSE,"None","Cyno","9530537","4"
"ANKRD2",-1.3069590599437,0.0021935745562275,FALSE,"None","Cyno","9530537","4"
"ANKRD22",1.28946352586687,0.0178659190359926,FALSE,"None","Cyno","9530537","4"
"ANKRD23",-0.461387117036783,0.0688053220447695,FALSE,"None","Cyno","9530537","4"
"ANKRD24",0.0124097159369865,0.982846582114995,FALSE,"None","Cyno","9530537","4"
"ANKRD26",0.116824324686762,0.673738490767134,FALSE,"None","Cyno","9530537","4"
"ANKRD27",-0.110853284525055,0.720235812432642,FALSE,"None","Cyno","9530537","4"
"ANKRD28",-0.522036533915283,0.0285917213340457,FALSE,"None","Cyno","9530537","4"
"ANKRD29",-0.344110492710868,0.351382873902628,FALSE,"None","Cyno","9530537","4"
"ANKRD30BL",-0.088173792166896,0.759316183653061,FALSE,"None","Cyno","9530537","4"
"ANKRD31",-0.166465254113177,0.681381693826,FALSE,"None","Cyno","9530537","4"
"ANKRD34A",-0.272555407453629,0.416964036655038,FALSE,"None","Cyno","9530537","4"
"ANKRD35",-0.0297996464555025,0.957436841391431,FALSE,"None","Cyno","9530537","4"
"ANKRD37",-0.00706908108584925,0.99014044213857,FALSE,"None","Cyno","9530537","4"
